class,name,coverage,polarity,failed,border_std
UnripeApple,aug_0_2446.jpg,0.16322544642857142,bright,False,51.712363462236205
UnripeApple,aug_0_2448.jpg,0.17006138392857142,dark,False,68.08387327829185
UnripeApple,aug_0_2452.jpg,0.13903061224489796,bright,False,59.28308783134708
UnripeApple,aug_0_2453.jpg,0.4152782206632653,dark,False,21.67939865872403
UnripeApple,aug_0_2458.jpg,0.17332987882653061,bright,False,49.522137537458946
UnripeApple,aug_0_2469.jpg,0.5079320790816326,dark,False,69.24859319070497
UnripeApple,aug_0_2479.jpg,0.4397520727040816,dark,False,63.046092902199085
UnripeApple,aug_0_2482.jpg,0.2366669323979592,bright,False,68.83423547701551
UnripeApple,aug_0_2489.jpg,0.3934351084183674,bright,False,49.98304345348911
UnripeApple,aug_0_2490.jpg,0.17711654974489796,bright,False,28.58982634179763
UnripeApple,aug_0_2492.jpg,0.26468829719387754,dark,False,62.62935682058575
UnripeApple,aug_0_2495.jpg,0.4828404017857143,dark,False,35.331117113062255
UnripeApple,aug_0_2497.jpg,0.6302614795918368,bright,False,58.24847068843908
UnripeApple,aug_0_2507.jpg,0.22140066964285715,bright,False,51.36004376080931
UnripeApple,aug_0_2511.jpg,0.34018255739795916,dark,False,52.37057397739701
UnripeApple,aug_0_2518.jpg,0.4172313456632653,dark,False,48.15901312014882
UnripeApple,aug_0_2524.jpg,0.05797592474489796,dark,False,46.75666928505186
UnripeApple,aug_0_2530.jpg,0.5336615114795918,bright,False,62.68017395873866
UnripeApple,aug_0_2537.jpg,0.280452806122449,bright,False,54.05231527132366
UnripeApple,aug_0_2539.jpg,0.41442123724489793,bright,False,69.36258288993321
UnripeApple,aug_0_254.jpg,0.19391741071428573,bright,False,56.788964340159886
UnripeApple,aug_0_2542.jpg,0.09458705357142858,dark,False,37.72589606953963
UnripeApple,aug_0_2544.jpg,0.2817283163265306,bright,False,62.655038132267755
UnripeApple,aug_0_2547.jpg,0.26877391581632654,bright,False,64.05081339133413
UnripeApple,aug_0_2548.jpg,0.37729193239795916,dark,False,25.616349473299397
UnripeApple,aug_0_2549.jpg,0.3840880102040816,bright,False,78.12027274562718
UnripeApple,aug_0_2550.jpg,0.1883171237244898,bright,False,51.99683772171249
UnripeApple,aug_0_2554.jpg,0.23003029336734693,bright,False,44.5619254412455
UnripeApple,aug_0_2556.jpg,0.38887117346938777,bright,False,65.56324880957078
UnripeApple,aug_0_2561.jpg,0.2956592793367347,dark,False,19.05822867914233
UnripeApple,aug_0_2563.jpg,0.2598453443877551,dark,False,30.57436776132123
UnripeApple,aug_0_2568.jpg,0.30857382015306123,dark,False,41.68709464043363
UnripeApple,aug_0_2573.jpg,0.33986367984693877,bright,False,47.976634345789215
UnripeApple,aug_0_2582.jpg,0.18235809948979592,bright,False,59.465422612764485
UnripeApple,aug_0_2584.jpg,0.46157525510204084,bright,False,61.3637617587623
UnripeApple,aug_0_259.jpg,0.1656768176020408,bright,False,61.25363443357411
UnripeApple,aug_0_2600.jpg,0.4645248724489796,bright,False,49.34790212623329
